url_len,host_len,path_len,n_dot,n_hyphen,n_us,n_slash,n_q,n_eq,n_at,n_amp,n_pct,n_dig,dig_ratio,n_spec,spec_ratio,has_ip,is_https,n_subdom,has_at,tld_len,longest_token,phishing
30,13,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.23333333333333334,0,1,1,0,3,5,0
22,13,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2727272727272727,0,1,1,0,3,5,0
42,23,11,3,0,0,3,0,0,0,0,0,0,0.0,7,0.16666666666666666,0,1,1,0,3,15,0
46,11,27,2,2,0,4,0,0,0,0,0,0,0.0,9,0.1956521739130435,0,1,1,0,2,7,0
41,28,6,2,1,0,4,0,0,0,0,0,4,0.0975609756097561,8,0.1951219512195122,0,0,1,0,3,12,1
45,19,18,2,0,0,5,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,11,0
48,19,21,3,1,0,3,0,0,0,0,0,0,0.0,8,0.16666666666666666,0,1,1,0,3,11,0
40,18,14,1,1,0,4,0,0,0,0,0,0,0.0,7,0.175,0,1,0,0,3,12,0
48,17,23,2,0,1,3,0,0,0,0,0,0,0.0,7,0.14583333333333334,0,1,0,0,2,14,1
57,12,37,2,0,0,5,0,0,0,0,0,0,0.0,8,0.14035087719298245,0,1,1,0,2,15,0
23,14,1,3,0,0,3,0,0,0,0,0,0,0.0,7,0.30434782608695654,0,1,2,0,2,5,0
70,13,49,2,4,0,6,0,0,0,0,0,0,0.0,13,0.18571428571428572,0,1,1,0,2,10,0
41,20,13,4,0,0,3,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,1,2,0,2,9,0
28,15,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.21428571428571427,0,1,1,0,3,7,0
23,15,1,3,0,0,3,0,0,0,0,0,12,0.5217391304347826,7,0.30434782608695654,1,0,2,0,3,4,1
21,10,3,1,0,0,4,0,0,0,0,0,0,0.0,6,0.2857142857142857,0,1,0,0,2,7,1
38,15,15,2,1,0,3,0,0,0,0,0,0,0.0,7,0.18421052631578946,0,1,1,0,3,8,0
45,12,25,2,1,0,5,0,0,0,0,0,0,0.0,9,0.2,0,1,1,0,2,8,0
62,24,30,1,3,0,5,0,0,0,0,0,0,0.0,10,0.16129032258064516,0,1,0,0,3,20,1
45,28,9,3,1,0,3,0,0,0,0,0,4,0.08888888888888889,8,0.17777777777777778,0,1,1,0,5,8,1
56,25,23,2,1,0,3,0,0,0,0,0,0,0.0,7,0.125,0,1,1,0,3,17,0
51,13,30,3,0,0,6,0,0,0,0,0,3,0.058823529411764705,10,0.19607843137254902,0,1,2,0,2,13,0
26,10,8,1,0,0,3,0,0,0,0,0,1,0.038461538461538464,5,0.19230769230769232,0,1,0,0,2,7,1
42,14,20,2,1,0,3,0,0,0,0,0,0,0.0,7,0.16666666666666666,0,1,1,0,2,11,0
87,19,61,4,3,0,7,0,0,0,0,0,4,0.04597701149425287,15,0.1724137931034483,0,0,2,0,2,9,1
45,19,18,2,2,0,3,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,11,0
72,26,39,2,1,0,7,0,0,0,0,0,0,0.0,11,0.1527777777777778,0,0,1,0,3,17,1
53,16,30,2,2,0,4,0,0,0,0,0,0,0.0,9,0.16981132075471697,0,0,1,0,3,9,0
31,22,1,2,1,0,3,0,0,0,0,0,0,0.0,7,0.22580645161290322,0,1,1,0,2,8,1
49,21,20,2,1,0,3,0,0,0,0,0,0,0.0,7,0.14285714285714285,0,1,1,0,3,13,0
78,31,33,3,3,0,5,1,1,0,0,0,0,0.0,14,0.1794871794871795,0,0,1,0,2,24,1
81,11,17,5,0,0,10,1,0,0,0,0,0,0.0,17,0.20987654320987653,0,0,0,0,3,8,1
43,18,17,2,0,0,5,0,0,0,0,0,0,0.0,8,0.18604651162790697,0,1,1,0,3,10,0
41,17,16,2,1,0,4,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,1,1,0,2,10,0
142,12,122,2,17,0,5,0,0,0,0,0,0,0.0,25,0.176056338028169,0,1,1,0,3,9,0
30,13,10,3,0,0,3,0,0,0,0,0,0,0.0,7,0.23333333333333334,0,0,1,0,2,6,0
46,16,22,2,1,0,5,0,0,0,0,0,0,0.0,9,0.1956521739130435,0,1,1,0,3,10,0
38,23,7,2,0,0,5,0,0,0,0,0,0,0.0,8,0.21052631578947367,0,1,1,0,3,14,1
31,17,6,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,1,1,0,3,9,0
443,27,8,24,2,18,21,2,10,1,9,0,8,0.01805869074492099,101,0.22799097065462753,0,1,2,1,3,10,1
64,20,37,4,1,0,4,0,0,0,0,0,20,0.3125,11,0.171875,1,0,2,0,8,12,1
47,29,10,4,2,0,3,0,0,0,0,0,0,0.0,10,0.2127659574468085,0,1,2,0,3,6,1
117,13,96,2,12,0,7,0,0,0,0,0,6,0.05128205128205128,22,0.18803418803418803,0,1,1,0,3,8,0
298,25,88,3,0,0,9,1,0,0,0,0,134,0.44966442953020136,14,0.04697986577181208,0,1,1,0,3,176,1
54,15,31,3,1,0,5,0,0,0,0,0,0,0.0,10,0.18518518518518517,0,1,1,0,3,7,0
28,19,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.21428571428571427,0,1,1,0,3,11,0
49,22,15,2,0,0,4,1,1,0,0,0,5,0.10204081632653061,9,0.1836734693877551,0,0,0,0,3,18,1
69,18,43,2,5,0,5,0,0,0,0,0,0,0.0,13,0.18840579710144928,0,1,1,0,3,10,0
52,13,32,3,0,0,8,0,0,0,0,0,0,0.0,13,0.25,0,0,1,0,2,8,1
62,10,44,1,2,0,9,0,0,0,0,0,7,0.11290322580645161,13,0.20967741935483872,0,1,0,0,2,13,1
27,10,1,1,0,0,3,1,1,0,0,0,0,0.0,7,0.25925925925925924,0,0,0,0,2,7,1
57,13,37,4,0,0,6,0,0,0,0,0,10,0.17543859649122806,11,0.19298245614035087,1,0,2,0,3,12,1
41,20,13,3,0,0,3,0,0,0,0,0,0,0.0,7,0.17073170731707318,0,1,1,0,3,12,0
225,16,69,3,1,0,10,1,0,0,0,0,83,0.3688888888888889,16,0.07111111111111111,0,1,1,0,2,131,1
80,58,14,6,3,0,3,0,0,0,0,0,2,0.025,13,0.1625,0,1,4,0,5,9,1
48,20,20,4,1,0,3,0,0,0,0,0,0,0.0,9,0.1875,0,1,2,0,2,10,0
37,21,8,2,0,0,3,0,0,0,0,0,0,0.0,6,0.16216216216216217,0,1,1,0,3,13,0
47,21,18,3,0,0,4,0,0,0,0,0,0,0.0,8,0.1702127659574468,0,1,1,0,3,13,0
39,19,12,2,1,0,4,0,0,0,0,0,0,0.0,8,0.20512820512820512,0,1,1,0,2,12,1
23,14,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2608695652173913,0,1,1,0,3,6,0
37,14,15,3,0,0,4,0,0,0,0,0,0,0.0,8,0.21621621621621623,0,1,1,0,2,7,1
26,13,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.23076923076923078,0,1,1,0,2,6,0
74,25,42,3,0,3,4,0,0,0,0,0,4,0.05405405405405406,11,0.14864864864864866,0,0,1,0,3,17,0
56,20,29,2,0,0,5,0,0,0,0,0,0,0.0,8,0.14285714285714285,0,0,1,0,3,12,1
42,20,14,2,1,0,3,0,0,0,0,0,0,0.0,7,0.16666666666666666,0,1,1,0,2,13,0
32,6,18,1,0,0,4,0,0,0,0,0,4,0.125,6,0.1875,0,1,0,0,2,12,0
66,14,26,3,2,0,4,0,0,1,0,0,5,0.07575757575757576,12,0.18181818181818182,0,0,1,1,3,11,1
45,10,27,1,0,0,4,0,0,0,0,0,0,0.0,6,0.13333333333333333,0,1,0,0,3,14,1
65,13,15,2,0,0,4,1,1,1,0,0,0,0.0,10,0.15384615384615385,0,1,0,1,3,11,1
26,13,6,1,0,0,3,0,0,0,0,0,4,0.15384615384615385,5,0.19230769230769232,0,0,0,0,3,9,1
26,17,1,1,1,0,3,0,0,0,0,0,2,0.07692307692307693,6,0.23076923076923078,0,1,0,0,2,8,1
36,27,1,2,1,0,3,0,0,0,0,0,0,0.0,7,0.19444444444444445,0,1,1,0,3,14,0
29,16,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.20689655172413793,0,1,1,0,3,8,0
38,29,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.15789473684210525,0,1,1,0,3,21,0
68,14,3,4,0,0,6,1,0,0,0,0,3,0.04411764705882353,13,0.19117647058823528,0,0,1,0,2,14,1
35,20,7,2,0,0,3,0,0,0,0,0,0,0.0,6,0.17142857142857143,0,1,1,0,3,12,0
210,25,55,5,2,0,8,1,7,0,6,0,17,0.08095238095238096,36,0.17142857142857143,0,0,2,0,2,28,1
51,22,21,4,1,1,4,0,0,0,0,0,0,0.0,11,0.21568627450980393,0,1,2,0,2,8,0
55,16,31,2,2,0,5,0,0,0,0,0,0,0.0,10,0.18181818181818182,0,1,1,0,3,8,1
100,21,71,6,0,1,9,0,0,0,0,0,0,0.0,17,0.17,0,1,1,0,3,12,1
59,19,32,2,3,0,4,0,0,0,0,0,0,0.0,10,0.1694915254237288,0,1,1,0,3,11,0
30,21,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2,0,1,1,0,3,13,1
92,12,16,2,0,0,3,1,0,0,0,0,0,0.0,7,0.07608695652173914,0,0,0,0,3,56,1
29,13,9,1,0,0,3,0,0,0,0,0,0,0.0,5,0.1724137931034483,0,0,0,0,3,9,1
31,24,0,2,1,0,2,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,0,1,0,3,8,1
34,15,11,3,0,0,3,0,0,0,0,0,0,0.0,7,0.20588235294117646,0,1,1,0,3,7,0
35,18,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.2,0,1,1,0,3,10,0
26,10,9,1,0,0,4,0,0,0,0,0,0,0.0,6,0.23076923076923078,0,0,0,0,2,7,1
90,25,34,3,1,0,7,1,1,1,0,0,1,0.011111111111111112,15,0.16666666666666666,0,0,1,1,2,12,1
41,26,8,1,0,0,4,0,0,0,0,0,0,0.0,6,0.14634146341463414,0,0,0,0,3,22,1
47,20,19,2,0,0,5,0,0,0,0,0,0,0.0,8,0.1702127659574468,0,1,1,0,3,12,0
38,12,18,2,1,0,4,0,0,0,0,0,0,0.0,8,0.21052631578947367,0,1,1,0,2,6,0
31,14,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.22580645161290322,0,1,1,0,3,7,0
94,30,13,3,1,0,3,1,1,0,0,0,30,0.3191489361702128,10,0.10638297872340426,0,1,1,0,2,32,1
111,15,76,2,0,1,7,1,1,0,0,0,10,0.09009009009009009,13,0.11711711711711711,0,1,1,0,3,56,1
44,13,23,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1590909090909091,0,1,1,0,2,17,0
55,19,28,3,2,0,4,0,0,0,0,0,0,0.0,10,0.18181818181818182,0,1,1,0,3,11,0
31,17,6,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,1,1,0,3,9,0
36,24,4,4,1,0,4,0,0,0,0,0,0,0.0,10,0.2777777777777778,0,1,3,0,3,6,1
40,24,8,2,1,0,3,0,0,0,0,0,0,0.0,7,0.175,0,1,1,0,3,12,1
26,12,6,2,0,0,4,0,0,0,0,0,0,0.0,7,0.2692307692307692,0,1,1,0,2,5,0
24,10,6,2,0,0,4,0,0,0,0,0,0,0.0,7,0.2916666666666667,0,1,1,0,2,5,0
49,31,10,3,2,0,3,0,0,0,0,0,0,0.0,9,0.1836734693877551,0,1,1,0,3,8,1
47,20,19,2,0,3,3,0,0,0,0,0,0,0.0,9,0.19148936170212766,0,1,1,0,3,12,0
50,15,27,1,3,0,4,0,0,0,0,0,0,0.0,9,0.18,0,1,0,0,3,11,0
81,56,18,4,4,0,3,0,0,0,0,0,0,0.0,12,0.14814814814814814,0,0,1,0,3,16,1
42,25,9,2,0,0,3,0,0,0,0,0,0,0.0,6,0.14285714285714285,0,1,1,0,3,17,0
54,16,30,2,0,0,5,0,0,0,0,0,0,0.0,8,0.14814814814814814,0,1,1,0,3,21,1
73,17,48,2,2,0,4,0,0,0,0,0,8,0.1095890410958904,9,0.1232876712328767,0,1,1,0,3,38,1
36,21,7,2,0,0,4,0,0,0,0,0,0,0.0,7,0.19444444444444445,0,1,1,0,3,13,0
44,10,27,1,0,0,6,0,0,0,0,0,3,0.06818181818181818,8,0.18181818181818182,0,0,0,0,3,6,1
23,14,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2608695652173913,0,1,1,0,3,6,0
163,30,45,6,5,1,8,1,2,1,1,0,29,0.17791411042944785,27,0.1656441717791411,0,1,1,1,3,15,1
39,19,12,2,1,0,3,0,0,0,0,0,0,0.0,7,0.1794871794871795,0,1,1,0,3,11,0
51,8,36,1,2,0,4,0,0,0,0,0,0,0.0,8,0.1568627450980392,0,0,0,0,3,10,0
41,13,21,2,1,0,4,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,0,0,0,3,9,1
86,20,58,1,1,0,6,0,0,0,0,0,27,0.313953488372093,9,0.10465116279069768,0,1,0,0,3,32,1
83,36,39,4,0,0,8,0,0,0,0,0,0,0.0,15,0.18072289156626506,0,1,2,0,2,17,1
42,11,24,1,0,0,6,0,0,0,0,0,0,0.0,8,0.19047619047619047,0,0,0,0,3,7,1
30,19,3,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2,0,1,1,0,2,10,1
39,25,6,2,0,0,4,0,0,0,0,0,0,0.0,7,0.1794871794871795,0,1,1,0,2,18,0
34,15,11,3,0,0,4,0,0,0,0,0,0,0.0,8,0.23529411764705882,0,1,2,0,2,7,0
34,11,15,1,0,0,3,0,0,0,0,0,0,0.0,5,0.14705882352941177,0,1,0,0,3,14,0
55,25,22,3,1,0,5,0,0,0,0,0,0,0.0,10,0.18181818181818182,0,1,2,0,2,15,0
41,14,19,3,0,0,4,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,1,1,0,3,8,0
51,19,24,2,2,0,4,0,0,0,0,0,0,0.0,9,0.17647058823529413,0,1,1,0,3,11,0
27,13,6,2,0,0,4,0,0,0,0,0,0,0.0,7,0.25925925925925924,0,1,1,0,2,6,0
64,26,30,2,0,0,6,0,0,0,0,0,9,0.140625,9,0.140625,0,1,1,0,3,17,1
125,10,38,2,1,0,7,1,0,0,0,0,7,0.056,15,0.12,0,1,0,0,3,34,1
55,11,19,5,2,0,4,0,0,0,1,0,9,0.16363636363636364,14,0.2545454545454545,0,0,0,0,3,7,1
50,23,19,2,0,0,4,0,0,0,0,0,0,0.0,7,0.14,0,1,1,0,3,15,0
51,17,26,3,2,0,3,0,0,0,0,0,0,0.0,9,0.17647058823529413,0,1,1,0,3,9,0
41,16,17,3,1,0,5,0,0,0,0,0,0,0.0,10,0.24390243902439024,0,1,1,0,3,8,0
42,25,9,1,0,0,3,0,0,0,0,0,0,0.0,5,0.11904761904761904,0,1,0,0,3,21,1
43,25,10,3,0,0,3,0,0,0,0,0,0,0.0,7,0.16279069767441862,0,1,1,0,3,17,0
38,14,17,1,0,0,5,0,0,0,0,0,4,0.10526315789473684,7,0.18421052631578946,0,0,0,0,3,10,1
56,14,34,1,0,0,4,0,0,0,0,0,17,0.30357142857142855,6,0.10714285714285714,0,1,0,0,2,32,1
82,73,1,4,2,0,3,0,0,0,0,0,40,0.4878048780487805,10,0.12195121951219512,0,1,3,0,3,32,1
39,19,12,2,1,0,4,0,0,0,0,0,0,0.0,8,0.20512820512820512,0,1,1,0,2,12,0
189,24,12,1,1,0,4,1,2,0,1,0,64,0.3386243386243386,12,0.06349206349206349,0,1,0,0,3,64,1
44,36,1,4,1,0,3,0,0,0,0,0,0,0.0,9,0.20454545454545456,0,0,3,0,2,12,1
40,27,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.15,0,1,1,0,3,19,0
23,7,8,1,0,0,3,0,0,0,0,0,2,0.08695652173913043,5,0.21739130434782608,0,1,0,0,2,7,1
35,18,9,3,0,0,3,0,0,0,0,0,0,0.0,7,0.2,0,1,1,0,3,10,0
165,12,25,4,0,0,5,1,0,0,0,0,14,0.08484848484848485,11,0.06666666666666667,0,0,1,0,2,104,1
177,32,138,16,0,0,5,0,0,0,0,0,14,0.07909604519774012,22,0.12429378531073447,0,0,1,0,3,24,1
70,22,23,4,2,0,4,1,0,1,0,0,6,0.08571428571428572,14,0.2,0,1,1,1,3,8,1
31,22,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,1,1,0,3,14,0
34,16,10,3,0,0,3,0,0,0,0,0,0,0.0,7,0.20588235294117646,0,1,1,0,2,9,0
159,12,140,2,1,0,7,0,0,0,0,0,18,0.11320754716981132,11,0.06918238993710692,0,0,1,0,2,79,1
44,13,24,3,0,0,6,0,0,0,0,0,10,0.22727272727272727,10,0.22727272727272727,1,0,2,0,2,9,1
81,19,13,2,0,0,4,1,2,0,0,0,4,0.04938271604938271,10,0.12345679012345678,0,1,1,0,2,38,1
142,8,95,2,0,0,5,1,1,1,0,0,28,0.19718309859154928,11,0.07746478873239436,0,0,0,1,2,89,1
26,14,5,2,0,0,4,0,0,0,0,0,3,0.11538461538461539,7,0.2692307692307692,0,0,1,0,3,5,0
24,15,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.25,0,1,1,0,3,7,0
32,22,2,2,1,0,3,0,0,0,0,0,1,0.03125,7,0.21875,0,1,1,0,4,7,1
55,38,9,5,1,0,3,0,0,0,0,0,4,0.07272727272727272,10,0.18181818181818182,0,1,3,0,2,13,1
43,25,10,3,0,0,3,0,0,0,0,0,0,0.0,7,0.16279069767441862,0,1,1,0,3,17,0
41,21,12,3,0,0,3,0,0,0,0,0,0,0.0,7,0.17073170731707318,0,1,1,0,3,13,0
39,13,18,2,0,0,4,0,0,0,0,0,0,0.0,7,0.1794871794871795,0,1,1,0,2,14,0
39,21,10,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1794871794871795,0,1,1,0,3,13,0
71,28,35,4,1,0,4,0,1,0,0,0,17,0.23943661971830985,11,0.15492957746478872,0,1,2,0,2,19,1
50,27,15,3,0,0,5,0,0,0,0,0,0,0.0,9,0.18,0,1,2,0,2,17,0
26,17,1,3,1,0,3,0,0,0,0,0,0,0.0,8,0.3076923076923077,0,1,2,0,2,5,0
26,18,0,3,0,0,2,0,0,0,0,0,0,0.0,6,0.23076923076923078,0,1,2,0,3,6,1
171,12,13,6,1,3,4,1,2,0,3,0,43,0.25146198830409355,24,0.14035087719298245,0,1,0,0,3,30,1
35,13,14,2,0,0,4,0,0,0,0,0,0,0.0,7,0.2,0,1,1,0,2,12,0
38,20,10,2,0,0,4,0,0,0,0,0,0,0.0,7,0.18421052631578946,0,1,1,0,2,13,0
42,14,21,7,1,0,5,0,0,0,0,0,0,0.0,14,0.3333333333333333,0,0,0,0,3,10,1
27,14,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2222222222222222,0,1,1,0,3,6,0
55,17,31,3,0,2,4,0,0,0,0,0,0,0.0,10,0.18181818181818182,0,0,1,0,3,9,1
39,22,9,1,1,0,4,0,0,0,0,0,1,0.02564102564102564,7,0.1794871794871795,0,1,0,0,3,11,1
26,17,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.23076923076923078,0,1,1,0,3,9,0
55,31,16,2,0,0,5,0,0,0,0,0,0,0.0,8,0.14545454545454545,0,1,1,0,3,23,0
90,28,13,3,0,0,3,1,1,0,0,0,27,0.3,9,0.1,0,0,1,0,2,32,1
52,10,34,2,1,0,5,0,0,0,0,0,0,0.0,9,0.17307692307692307,0,1,0,0,6,14,1
40,24,8,4,1,0,3,0,0,0,0,0,0,0.0,9,0.225,0,1,2,0,3,6,1
67,17,43,2,3,0,5,0,0,0,0,0,8,0.11940298507462686,11,0.16417910447761194,0,0,0,0,3,13,1
57,16,33,11,0,0,6,0,0,0,0,0,0,0.0,18,0.3157894736842105,0,1,0,0,3,12,1
36,20,8,1,0,0,4,0,0,0,0,0,0,0.0,6,0.16666666666666666,0,1,0,0,3,16,1
95,31,13,3,1,0,3,1,1,0,0,0,26,0.2736842105263158,10,0.10526315789473684,0,1,1,0,2,32,1
29,12,9,2,0,0,4,0,0,0,0,0,0,0.0,7,0.2413793103448276,0,1,1,0,2,7,0
42,22,12,2,1,0,4,0,0,0,0,0,3,0.07142857142857142,8,0.19047619047619047,0,1,1,0,3,14,0
46,16,22,2,3,0,4,0,0,0,0,0,0,0.0,10,0.21739130434782608,0,1,1,0,3,8,0
30,14,8,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2,0,1,1,0,3,7,0
68,16,45,3,3,0,6,0,0,0,0,0,0,0.0,13,0.19117647058823528,0,0,1,0,3,8,0
85,27,50,3,0,0,5,0,0,0,0,0,5,0.058823529411764705,9,0.10588235294117647,0,1,2,0,2,27,1
38,22,8,2,1,0,3,0,0,0,0,0,1,0.02631578947368421,7,0.18421052631578946,0,1,1,0,3,10,1
45,16,21,2,2,0,4,0,0,0,0,0,0,0.0,9,0.2,0,1,1,0,3,12,0
57,17,33,1,0,0,6,0,0,0,0,0,0,0.0,8,0.14035087719298245,0,0,0,0,2,14,1
479,21,29,3,9,8,4,1,2,0,1,0,84,0.17536534446764093,30,0.06263048016701461,0,0,1,0,3,78,1
32,18,6,2,0,0,4,0,0,0,0,0,0,0.0,7,0.21875,0,1,1,0,3,10,0
26,10,8,1,0,0,4,0,0,0,0,0,0,0.0,6,0.23076923076923078,0,1,0,0,3,6,1
60,24,28,3,2,0,3,0,0,0,0,0,4,0.06666666666666667,9,0.15,0,1,1,0,3,16,0
50,24,18,2,0,1,5,0,0,0,0,0,3,0.06,9,0.18,0,1,1,0,2,17,1
31,14,10,1,0,0,4,0,0,0,0,0,0,0.0,6,0.1935483870967742,0,0,0,0,3,10,1
47,13,26,2,3,0,3,0,0,0,0,0,0,0.0,9,0.19148936170212766,0,1,1,0,2,11,0
45,22,15,2,0,0,5,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,14,0
24,6,11,1,0,0,4,0,0,0,0,0,2,0.08333333333333333,6,0.25,0,0,0,0,2,5,0
52,16,28,3,1,0,3,0,0,0,0,0,0,0.0,9,0.17307692307692307,0,1,2,0,2,12,0
36,17,11,3,0,0,3,0,0,0,0,0,0,0.0,7,0.19444444444444445,0,1,1,0,3,9,0
55,12,35,2,1,0,4,0,0,0,0,0,0,0.0,8,0.14545454545454545,0,1,1,0,2,17,0
68,31,30,3,1,0,7,0,0,0,0,0,2,0.029411764705882353,12,0.17647058823529413,0,0,2,0,3,19,1
35,17,10,3,1,0,4,0,0,0,0,0,0,0.0,9,0.2571428571428571,0,1,2,0,2,8,0
32,23,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1875,0,1,1,0,3,15,0
31,22,1,2,0,0,3,0,0,0,0,0,3,0.0967741935483871,6,0.1935483870967742,0,1,1,0,3,9,1
43,15,20,3,2,0,4,0,0,0,0,0,0,0.0,10,0.23255813953488372,0,1,2,0,2,9,0
28,12,9,1,1,0,5,0,0,0,0,0,0,0.0,8,0.2857142857142857,0,0,0,0,2,9,1
23,14,1,2,0,0,3,0,0,0,0,0,1,0.043478260869565216,6,0.2608695652173913,0,1,1,0,2,7,0
42,16,18,2,1,0,4,0,0,0,0,0,0,0.0,8,0.19047619047619047,0,1,1,0,3,12,0
28,11,9,1,0,0,3,0,0,0,0,0,2,0.07142857142857142,5,0.17857142857142858,0,1,0,0,3,8,1
46,17,21,2,0,0,5,0,0,0,0,0,5,0.10869565217391304,8,0.17391304347826086,0,1,1,0,2,9,0
30,17,5,2,0,0,3,0,0,0,0,0,0,0.0,6,0.2,0,1,1,0,3,9,1
25,16,1,3,0,0,3,0,0,0,0,0,0,0.0,7,0.28,0,1,2,0,2,5,0
19,9,3,2,0,0,3,0,0,0,0,0,0,0.0,6,0.3157894736842105,0,0,1,0,2,4,1
38,30,0,3,0,0,2,0,0,0,0,0,2,0.05263157894736842,6,0.15789473684210525,0,1,2,0,2,11,1
45,16,21,2,1,0,4,0,0,0,0,0,0,0.0,8,0.17777777777777778,0,1,1,0,3,8,0
32,14,10,2,0,0,3,0,0,0,0,0,0,0.0,6,0.1875,0,1,1,0,3,9,0
42,16,18,2,1,0,3,0,0,0,0,0,0,0.0,7,0.16666666666666666,0,1,1,0,3,10,0
132,16,24,3,0,2,4,1,1,0,0,0,4,0.030303030303030304,12,0.09090909090909091,0,1,1,0,3,43,1
157,21,128,4,1,0,3,0,0,0,0,0,42,0.267515923566879,9,0.05732484076433121,0,1,1,0,3,101,1
51,31,13,2,1,0,4,0,0,0,0,0,1,0.0196078431372549,8,0.1568627450980392,0,0,1,0,3,12,1
51,42,1,2,3,0,3,0,0,0,0,0,5,0.09803921568627451,9,0.17647058823529413,0,1,1,0,3,10,1
39,21,10,3,0,0,3,0,0,0,0,0,0,0.0,7,0.1794871794871795,0,1,1,0,3,13,1
46,21,17,2,0,1,4,0,0,0,0,0,4,0.08695652173913043,8,0.17391304347826086,0,1,1,0,2,14,1
50,22,20,2,1,0,4,0,0,0,0,0,0,0.0,8,0.16,0,1,1,0,3,14,0
33,12,13,2,1,0,4,0,0,0,0,0,0,0.0,8,0.24242424242424243,0,1,1,0,2,5,0
45,18,19,1,0,0,5,0,0,0,0,0,2,0.044444444444444446,7,0.15555555555555556,0,1,0,0,3,14,1
81,18,55,3,1,0,7,0,0,0,0,0,0,0.0,12,0.14814814814814814,0,1,1,0,2,16,1
51,24,19,2,2,0,3,0,0,0,0,0,0,0.0,8,0.1568627450980392,0,1,1,0,3,16,0
31,15,8,2,0,0,3,0,0,0,0,0,1,0.03225806451612903,6,0.1935483870967742,0,1,1,0,3,7,0
29,20,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.20689655172413793,0,1,1,0,3,12,0
53,23,22,2,0,0,5,0,0,0,0,0,9,0.16981132075471697,8,0.1509433962264151,0,1,1,0,3,11,0
41,17,17,3,0,1,3,0,0,0,0,0,0,0.0,8,0.1951219512195122,0,0,2,0,2,8,0
32,20,4,2,0,0,4,0,0,0,0,0,0,0.0,7,0.21875,0,1,1,0,4,8,1
38,20,10,2,0,0,4,0,0,0,0,0,0,0.0,7,0.18421052631578946,0,1,1,0,3,12,0
43,21,14,2,0,0,5,0,0,0,0,0,0,0.0,8,0.18604651162790697,0,1,1,0,5,11,1
38,11,19,2,2,0,3,0,0,0,0,0,0,0.0,8,0.21052631578947367,0,1,1,0,3,8,0
38,29,1,2,1,0,3,0,0,0,0,0,1,0.02631578947368421,7,0.18421052631578946,0,1,1,0,3,8,1
48,15,25,2,1,0,4,0,0,0,0,0,0,0.0,8,0.16666666666666666,0,1,1,0,3,8,0
87,23,16,2,1,0,3,1,2,0,2,0,0,0.0,15,0.1724137931034483,0,1,0,0,3,14,1
102,23,71,3,1,2,4,0,0,0,0,0,32,0.3137254901960784,11,0.10784313725490197,0,1,1,0,3,24,0
57,21,28,2,1,0,5,0,0,0,0,0,9,0.15789473684210525,9,0.15789473684210525,0,1,1,0,4,10,1
19,10,1,2,1,0,3,0,0,0,0,0,0,0.0,7,0.3684210526315789,0,1,1,0,2,5,0
66,13,16,2,0,0,5,1,1,1,0,0,0,0.0,11,0.16666666666666666,0,1,0,1,3,11,1
24,5,12,1,0,0,3,0,0,0,0,0,3,0.125,5,0.20833333333333334,0,0,0,0,2,11,1
58,17,33,3,2,0,5,0,0,0,0,0,1,0.017241379310344827,11,0.1896551724137931,0,1,0,0,2,14,1
36,7,21,2,0,0,5,0,0,0,0,0,1,0.027777777777777776,8,0.2222222222222222,0,1,0,0,2,6,1
25,16,1,2,0,0,3,0,0,0,0,0,0,0.0,6,0.24,0,1,1,0,3,8,0
